qidian,zhongdian,tian,xiaoshi,avg_sudu,cheliuliang
101001,78001D,2021/7/9,13,90.11,216
101001,78001D,2021/7/9,14,87.629,211
101001,78001D,2021/7/9,15,89.587,225
101001,78001D,2021/7/9,16,85.969,235
101001,78001D,2021/7/9,17,76.848,252
101001,78001D,2021/7/9,18,81.746,292
101001,78001D,2021/7/9,19,87.919,234
101001,78001D,2021/7/9,20,89.35,169
101001,78001D,2021/7/9,21,85.344,106
101001,78001D,2021/7/9,22,83.82,73
101001,78001D,2021/7/9,23,86.192,33
101001,78001D,2021/7/10,0,87.358,20
101001,78001D,2021/7/10,1,91.067,20
101001,78001D,2021/7/10,2,88.083,23
101001,78001D,2021/7/10,3,81.863,12
101001,78001D,2021/7/10,4,89.812,26
101001,78001D,2021/7/10,5,80.107,59
101001,78001D,2021/7/10,6,93.043,152
101001,78001D,2021/7/10,7,82.931,225
101001,78001D,2021/7/10,8,90.479,327
101001,78001D,2021/7/10,9,81.154,275
101001,78001D,2021/7/10,10,81.666,248
101001,78001D,2021/7/10,11,89.739,219
101001,78001D,2021/7/10,12,87.635,200
101001,78001D,2021/7/10,13,92.461,213
101001,78001D,2021/7/10,14,90.843,275
101001,78001D,2021/7/10,15,90.38,216
101001,78001D,2021/7/10,16,91.973,229
101001,78001D,2021/7/10,17,92.109,211
101001,78001D,2021/7/10,18,92.164,224
101001,78001D,2021/7/10,19,94.205,201
101001,78001D,2021/7/10,20,85.317,133
101001,78001D,2021/7/10,21,84.027,110
101001,78001D,2021/7/10,22,86.025,57
101001,78001D,2021/7/10,23,79.325,44
101001,78001D,2021/7/11,0,86.376,23
101001,78001D,2021/7/11,1,75.469,13
101001,78001D,2021/7/11,2,79.213,12
101001,78001D,2021/7/11,3,91.002,11
101001,78001D,2021/7/11,4,76.296,17
101001,78001D,2021/7/11,5,83.877,44
101001,78001D,2021/7/11,6,91.68,94
101001,78001D,2021/7/11,7,90.972,210
101001,78001D,2021/7/11,8,92.032,239
101001,78001D,2021/7/11,9,91.087,255
101001,78001D,2021/7/11,10,90.051,245
101001,78001D,2021/7/11,11,89.45,233
101001,78001D,2021/7/11,12,88.357,221
101001,78001D,2021/7/11,13,90.088,221
101001,78001D,2021/7/11,14,89.619,272
101001,78001D,2021/7/11,15,90.9,195
101001,78001D,2021/7/11,16,92.919,245
101001,78001D,2021/7/11,17,93.557,227
101001,78001D,2021/7/11,18,93.869,221
101001,78001D,2021/7/11,19,89.718,217
101001,78001D,2021/7/11,20,89.074,156
101001,78001D,2021/7/11,21,85.743,100
101001,78001D,2021/7/11,22,87.593,79
101001,78001D,2021/7/11,23,85.872,44
101001,78001D,2021/7/12,0,85.854,42
101001,78001D,2021/7/12,1,86.877,11
101001,78001D,2021/7/12,2,85.934,13
101001,78001D,2021/7/12,3,77.868,9
101001,78001D,2021/7/12,4,83.786,16
101001,78001D,2021/7/12,5,83.217,42
101001,78001D,2021/7/12,6,92.251,149
101001,78001D,2021/7/12,7,93.082,248
101001,78001D,2021/7/12,8,91.807,311
101001,78001D,2021/7/12,9,92.137,281
101001,78001D,2021/7/12,10,88.357,268
101001,78001D,2021/7/12,11,91.79,210
101001,78001D,2021/7/12,12,89.379,190
101001,78001D,2021/7/12,13,88.424,225
101001,78001D,2021/7/12,14,89.579,257
101001,78001D,2021/7/12,15,90.413,226
101001,78001D,2021/7/12,16,90.955,205
101001,78001D,2021/7/12,17,88.604,206
101001,78001D,2021/7/12,18,89.259,285
101001,78001D,2021/7/12,19,92.619,184
101001,78001D,2021/7/12,20,88.972,133
101001,78001D,2021/7/12,21,84.956,103
101001,78001D,2021/7/12,22,78.54,57
101001,78001D,2021/7/12,23,86.632,36
101001,78001D,2021/7/13,0,92.812,24
101001,78001D,2021/7/13,1,86.775,16
101001,78001D,2021/7/13,2,90.579,14
101001,78001D,2021/7/13,3,92.249,7
101001,78001D,2021/7/13,4,72.923,16
101001,78001D,2021/7/13,5,82.922,48
101001,78001D,2021/7/13,6,90.549,136
101001,78001D,2021/7/13,7,90.442,214
101001,78001D,2021/7/13,8,92.838,299
101001,78001D,2021/7/13,9,87.155,300
101001,78001D,2021/7/13,10,89.688,281
101001,78001D,2021/7/13,11,88.539,187
101001,78001D,2021/7/13,12,87.95,202
101001,78001D,2021/7/13,13,89.858,184
101001,78001D,2021/7/13,14,88.59,226
101001,78001D,2021/7/13,15,88.626,209
101001,78001D,2021/7/13,16,89.473,207
101001,78001D,2021/7/13,17,88.669,221
101001,78001D,2021/7/13,18,90.553,229
101001,78001D,2021/7/13,19,89.599,182
101001,78001D,2021/7/13,20,88.8,138
101001,78001D,2021/7/13,21,82.04,95
101001,78001D,2021/7/13,22,86.109,67
101001,78001D,2021/7/13,23,80.25,51
101001,78001D,2021/7/14,0,92.05,26
101001,78001D,2021/7/14,1,86.012,14
101001,78001D,2021/7/14,2,86.731,14
101001,78001D,2021/7/14,3,82.656,11
101001,78001D,2021/7/14,4,82.057,16
101001,78001D,2021/7/14,5,78.908,42
101001,78001D,2021/7/14,6,88.899,111
101001,78001D,2021/7/14,7,88.962,219
101001,78001D,2021/7/14,8,91.052,320
101001,78001D,2021/7/14,9,89.612,252
101001,78001D,2021/7/14,10,87.411,222
101001,78001D,2021/7/14,11,87.975,204
101001,78001D,2021/7/14,12,86.075,181
101001,78001D,2021/7/14,13,86.792,218
101001,78001D,2021/7/14,14,88.821,221
101001,78001D,2021/7/14,15,90.39,215
101001,78001D,2021/7/14,16,88.291,190
101001,78001D,2021/7/14,17,87.908,234
101001,78001D,2021/7/14,18,90.234,258
101001,78001D,2021/7/14,19,92.35,209
101001,78001D,2021/7/14,20,86.006,114
101001,78001D,2021/7/14,21,84.638,89
101001,78001D,2021/7/14,22,84.042,56
101001,78001D,2021/7/14,23,79.221,37
101001,78001D,2021/7/15,0,88.551,31
101001,78001D,2021/7/15,1,88.585,17
101001,78001D,2021/7/15,2,76.681,15
101001,78001D,2021/7/15,3,84.326,16
101001,78001D,2021/7/15,4,73.798,21
101001,78001D,2021/7/15,5,79.997,50
101001,78001D,2021/7/15,6,87.022,120
101001,78001D,2021/7/15,7,88.98,230
101001,78001D,2021/7/15,8,91.251,326
101001,78001D,2021/7/15,9,88.786,254
101001,78001D,2021/7/15,10,87.628,255
101001,78001D,2021/7/15,11,88.803,197
101001,78001D,2021/7/15,12,86.492,203
101001,78001D,2021/7/15,13,87.219,204
101001,78001D,2021/7/15,14,88.122,232
101001,78001D,2021/7/15,15,86.693,222
101001,78001D,2021/7/15,16,91.629,196
101001,78001D,2021/7/15,17,87.113,224
101001,78001D,2021/7/15,18,88.287,210
101001,78001D,2021/7/15,19,91.022,189
101001,78001D,2021/7/15,20,87.939,119
101001,78001D,2021/7/15,21,81.92,98
101001,78001D,2021/7/15,22,83.508,95
101001,78001D,2021/7/15,23,85.379,45
101001,78001D,2021/7/16,0,84.392,25
101001,78001D,2021/7/16,1,96.972,15
101001,78001D,2021/7/16,2,76.069,14
101001,78001D,2021/7/16,3,69.38,10
101001,78001D,2021/7/16,4,74.584,18
101001,78001D,2021/7/16,5,81.777,53
101001,78001D,2021/7/16,6,87.178,103
101001,78001D,2021/7/16,7,89.253,261
101001,78001D,2021/7/16,8,88.51,279
101001,78001D,2021/7/16,9,86.39,264
101001,78001D,2021/7/16,10,86.885,247
101001,78001D,2021/7/16,11,85.369,239
101001,78001D,2021/7/16,12,88.813,204
101001,78001D,2021/7/16,13,85.53,272
101001,78001D,2021/7/16,14,88.827,284
101001,78001D,2021/7/16,15,86.85,271
101001,78001D,2021/7/16,16,87.257,280
101001,78001D,2021/7/16,17,88.027,298
101001,78001D,2021/7/16,18,87.697,345
101001,78001D,2021/7/16,19,89.729,378
101001,78001D,2021/7/16,20,86.846,270
101001,78001D,2021/7/16,21,81.49,130
101001,78001D,2021/7/16,22,82.455,90
101001,78001D,2021/7/16,23,83.84,51
101001,78001D,2021/7/17,0,82.559,34
101001,78001D,2021/7/17,1,85.348,18
101001,78001D,2021/7/17,2,73.725,14
101001,78001D,2021/7/17,3,74.324,17
101001,78001D,2021/7/17,4,85.195,22
101001,78001D,2021/7/17,5,81.631,94
101001,78001D,2021/7/17,6,84.261,271
101001,78001D,2021/7/17,7,87.696,401
101001,78001D,2021/7/17,8,87.211,469
101001,78001D,2021/7/17,9,85.581,467
101001,78001D,2021/7/17,10,87.528,443
101001,78001D,2021/7/17,11,87.965,333
101001,78001D,2021/7/17,12,87.016,230
101001,78001D,2021/7/17,13,88.394,267
101001,78001D,2021/7/17,14,86.474,317
101001,78001D,2021/7/17,15,89.081,257
101001,78001D,2021/7/17,16,90.39,265
101001,78001D,2021/7/17,17,89.924,244
101001,78001D,2021/7/17,18,90.259,213
101001,78001D,2021/7/17,19,89.06,249
101001,78001D,2021/7/17,20,90.505,140
101001,78001D,2021/7/17,21,89.849,115
101001,78001D,2021/7/17,22,85.992,65
101001,78001D,2021/7/17,23,87.491,51
101001,78001D,2021/7/18,0,86.422,29
101001,78001D,2021/7/18,1,81.341,18
101001,78001D,2021/7/18,2,89.337,16
101001,78001D,2021/7/18,3,91.522,12
101001,78001D,2021/7/18,4,80.323,19
101001,78001D,2021/7/18,5,80.83,42
101001,78001D,2021/7/18,6,93.094,125
101001,78001D,2021/7/18,7,87.958,261
101001,78001D,2021/7/18,8,89.425,415
101001,78001D,2021/7/18,9,87.722,489
101001,78001D,2021/7/18,10,88.639,415
101001,78001D,2021/7/18,11,87.553,242
101001,78001D,2021/7/18,12,88.651,220
101001,78001D,2021/7/18,13,90.455,237
101001,78001D,2021/7/18,14,88.75,293
101001,78001D,2021/7/18,15,89.665,306
101001,78001D,2021/7/18,16,90.403,274
101001,78001D,2021/7/18,17,90.237,262
101001,78001D,2021/7/18,18,93.04,274
101001,78001D,2021/7/18,19,89.248,275
101001,78001D,2021/7/18,20,90.567,178
101001,78001D,2021/7/18,21,86.782,142
101001,78001D,2021/7/18,22,85.96,73
101001,78001D,2021/7/18,23,85.847,58
101001,78001D,2021/7/19,0,89.203,32
101001,78001D,2021/7/19,1,86.987,18
101001,78001D,2021/7/19,2,88.165,15
101001,78001D,2021/7/19,3,81.054,19
101001,78001D,2021/7/19,4,91.785,14
101001,78001D,2021/7/19,5,83.433,64
101001,78001D,2021/7/19,6,91.273,141
101001,78001D,2021/7/19,7,87.935,266
101001,78001D,2021/7/19,8,88.339,344
101001,78001D,2021/7/19,9,87.812,346
101001,78001D,2021/7/19,10,90.516,330
101001,78001D,2021/7/19,11,89.289,268
101001,78001D,2021/7/19,12,90.846,219
101001,78001D,2021/7/19,13,89.213,268
101001,78001D,2021/7/19,14,85.198,287
101001,78001D,2021/7/19,15,89.226,273
101001,78001D,2021/7/19,16,89.665,283
101001,78001D,2021/7/19,17,85.595,249
101001,78001D,2021/7/19,18,90.945,293
101001,78001D,2021/7/19,19,89.346,268
101001,78001D,2021/7/19,20,87.355,210
101001,78001D,2021/7/19,21,90.804,146
101001,78001D,2021/7/19,22,89.539,95
101001,78001D,2021/7/19,23,87.087,67
101001,78001D,2021/7/20,0,80.833,39
101001,78001D,2021/7/20,1,76.745,19
101001,78001D,2021/7/20,2,83.492,11
101001,78001D,2021/7/20,3,84.972,19
101001,78001D,2021/7/20,4,92.155,23
101001,78001D,2021/7/20,5,95.733,78
101001,78001D,2021/7/20,6,93.063,127
101001,78001D,2021/7/20,7,91.897,175
101001,78001D,2021/7/20,8,90.285,286
101001,78001D,2021/7/20,9,90.193,254
101001,78001D,2021/7/20,10,89.245,228
101001,78001D,2021/7/20,11,88.358,191
101001,78001D,2021/7/20,12,88.059,175
101001,78001D,2021/7/20,13,88.845,165
101001,78001D,2021/7/20,14,87.098,200
101001,78001D,2021/7/20,15,89.436,203
101001,78001D,2021/7/20,16,89.54,150
101001,78001D,2021/7/20,17,89.126,213
101001,78001D,2021/7/20,18,90.67,214
101001,78001D,2021/7/20,19,92.032,169
101001,78001D,2021/7/20,20,82.443,156
101001,78001D,2021/7/20,21,85.73,127
101001,78001D,2021/7/20,22,85.018,94
101001,78001D,2021/7/20,23,87.26,49
101001,78001D,2021/7/21,0,63.643,23
101001,78001D,2021/7/21,1,81.615,12
101001,78001D,2021/7/21,2,105.587,9
101001,78001D,2021/7/21,3,93.02,9
101001,78001D,2021/7/21,4,85.264,19
101001,78001D,2021/7/21,5,86.767,32
101001,78001D,2021/7/21,6,90.148,142
101001,78001D,2021/7/21,7,90.421,243
101001,78001D,2021/7/21,8,91.851,291
101001,78001D,2021/7/21,9,91.861,260
101001,78001D,2021/7/21,10,88.67,189
101001,78001D,2021/7/21,11,91.593,217
101001,78001D,2021/7/21,12,88.147,197
101001,78001D,2021/7/21,13,89.83,215
101001,78001D,2021/7/21,14,86.74,184
101001,78001D,2021/7/21,15,89.907,203
101001,78001D,2021/7/21,16,92.257,234
101001,78001D,2021/7/21,17,91.003,224
101001,78001D,2021/7/21,18,89.183,214
101001,78001D,2021/7/21,19,89.339,182
101001,78001D,2021/7/21,20,90.816,146
101001,78001D,2021/7/21,21,86.764,95
101001,78001D,2021/7/21,22,76.709,62
101001,78001D,2021/7/21,23,84.614,41
101001,78001D,2021/7/22,0,83.593,19
101001,78001D,2021/7/22,1,82.111,18
101001,78001D,2021/7/22,2,90.621,10
101001,78001D,2021/7/22,3,76.14,17
101001,78001D,2021/7/22,4,84.014,18
101001,78001D,2021/7/22,5,93.125,45
101001,78001D,2021/7/22,6,93.433,127
101001,78001D,2021/7/22,7,92.478,183
101001,78001D,2021/7/22,8,91.122,303
101001,78001D,2021/7/22,9,89.785,272
101001,78001D,2021/7/22,10,86.836,261
101001,78001D,2021/7/22,11,87.485,244
101001,78001D,2021/7/22,12,86.36,194
101001,78001D,2021/7/22,13,86.592,223
101001,78001D,2021/7/22,14,86.194,207
101001,78001D,2021/7/22,15,85.729,206
101001,78001D,2021/7/22,16,86.007,236
101001,78001D,2021/7/22,17,88.344,212
101001,78001D,2021/7/22,18,88.434,220
101001,78001D,2021/7/22,19,90.456,184
101001,78001D,2021/7/22,20,90.345,133
101001,78001D,2021/7/22,21,86.512,79
101001,78001D,2021/7/22,22,87.815,51
101001,78001D,2021/7/22,23,84.936,39
101001,78001D,2021/7/23,0,95.762,20
101001,78001D,2021/7/23,1,86.177,20
101001,78001D,2021/7/23,2,91.877,13
101001,78001D,2021/7/23,3,88.485,6
101001,78001D,2021/7/23,4,94.895,14
101001,78001D,2021/7/23,5,83.739,37
101001,78001D,2021/7/23,6,95.566,106
101001,78001D,2021/7/23,7,91.663,223
101001,78001D,2021/7/23,8,93.81,300
101001,78001D,2021/7/23,9,84.948,251
101001,78001D,2021/7/23,10,90.154,258
101001,78001D,2021/7/23,11,92.034,199
101001,78001D,2021/7/23,12,92.67,197
101001,78001D,2021/7/23,13,94.217,219
101001,78001D,2021/7/23,14,93.873,229
101001,78001D,2021/7/23,15,91.282,201
101001,78001D,2021/7/23,16,93.11,230
101001,78001D,2021/7/23,17,91.979,228
101001,78001D,2021/7/23,18,93.153,263
101001,78001D,2021/7/23,19,95.504,234
101001,78001D,2021/7/23,20,88.277,142
101001,78001D,2021/7/23,21,87.801,94
101001,78001D,2021/7/23,22,94.904,55
101001,78001D,2021/7/23,23,87.623,36
101001,78001D,2021/7/24,0,68.226,23
101001,78001D,2021/7/24,1,91.26,13
101001,78001D,2021/7/24,2,80.511,15
101001,78001D,2021/7/24,3,71.073,10
101001,78001D,2021/7/24,4,84.399,13
101001,78001D,2021/7/24,5,85.452,42
101001,78001D,2021/7/24,6,89.916,108
101001,78001D,2021/7/24,7,92.698,236
101001,78001D,2021/7/24,8,92.858,328
101001,78001D,2021/7/24,9,92.034,273
101001,78001D,2021/7/24,10,90.756,264
101001,78001D,2021/7/24,11,90.775,223
101001,78001D,2021/7/24,12,93.386,211
101001,78001D,2021/7/24,13,93.765,201
101001,78001D,2021/7/24,14,94.612,225
101001,78001D,2021/7/24,15,92.222,220
101001,78001D,2021/7/24,16,91.234,209
101001,78001D,2021/7/24,17,96.313,196
101001,78001D,2021/7/24,18,94.649,213
101001,78001D,2021/7/24,19,96.18,180
101001,78001D,2021/7/24,20,87.881,140
101001,78001D,2021/7/24,21,86.084,121
101001,78001D,2021/7/24,22,84.555,79
101001,78001D,2021/7/24,23,88.629,48
101001,78001D,2021/7/25,0,84.184,29
101001,78001D,2021/7/25,1,97.698,15
101001,78001D,2021/7/25,2,93.13,17
101001,78001D,2021/7/25,3,82.108,12
101001,78001D,2021/7/25,4,85.275,11
101001,78001D,2021/7/25,5,83.265,44
101001,78001D,2021/7/25,6,87.038,112
101001,78001D,2021/7/25,7,89.477,235
101001,78001D,2021/7/25,8,90.967,259
101001,78001D,2021/7/25,9,91.404,262
101001,78001D,2021/7/25,10,92.706,249
101001,78001D,2021/7/25,11,92.107,207
101001,78001D,2021/7/25,12,87.553,177
101001,78001D,2021/7/25,13,86.947,213
101001,78001D,2021/7/25,14,85.914,271
101001,78001D,2021/7/25,15,92.232,224
101001,78001D,2021/7/25,16,95.153,247
101001,78001D,2021/7/25,17,93.294,195
101001,78001D,2021/7/25,18,93.181,219
101001,78001D,2021/7/25,19,92.329,165
101001,78001D,2021/7/25,20,89.577,136
101001,78001D,2021/7/25,21,85.342,124
101001,78001D,2021/7/25,22,83.021,53
101001,78001D,2021/7/25,23,85.29,40
101001,78001D,2021/7/26,0,87.413,25
101001,78001D,2021/7/26,1,96.316,10
101001,78001D,2021/7/26,2,76.09,11
101001,78001D,2021/7/26,3,91.421,9
101001,78001D,2021/7/26,4,81.75,16
101001,78001D,2021/7/26,5,79.383,49
101001,78001D,2021/7/26,6,92.851,128
101001,78001D,2021/7/26,7,94.681,250
101001,78001D,2021/7/26,8,93.341,310
101001,78001D,2021/7/26,9,88.525,263
101001,78001D,2021/7/26,10,88.499,215
101001,78001D,2021/7/26,11,88.583,220
101001,78001D,2021/7/26,12,93.283,210
101001,78001D,2021/7/26,13,89.266,232
101001,78001D,2021/7/26,14,91.408,276
101001,78001D,2021/7/26,15,93.357,214
101001,78001D,2021/7/26,16,93.129,203
101001,78001D,2021/7/26,17,91.343,216
101001,78001D,2021/7/26,18,90.481,213
101001,78001D,2021/7/26,19,94.434,171
101001,78001D,2021/7/26,20,90.869,129
101001,78001D,2021/7/26,21,87.296,105
101001,78001D,2021/7/26,22,86.394,58
101001,78001D,2021/7/26,23,94.003,35
101001,78001D,2021/7/27,0,85.092,19
101001,78001D,2021/7/27,1,98.16,8
101001,78001D,2021/7/27,2,90.927,10
101001,78001D,2021/7/27,3,82.192,6
101001,78001D,2021/7/27,4,91.119,15
101001,78001D,2021/7/27,5,89.15,40
101001,78001D,2021/7/27,6,91.525,112
101001,78001D,2021/7/27,7,96.345,230
101001,78001D,2021/7/27,8,92.765,270
101001,78001D,2021/7/27,9,91.058,304
101001,78001D,2021/7/27,10,91.787,260
101001,78001D,2021/7/27,11,91.907,216
101001,78001D,2021/7/27,12,88.385,198
101001,78001D,2021/7/27,13,93.37,197
101001,78001D,2021/7/27,14,90.403,231
101001,78001D,2021/7/27,15,93.958,218
101001,78001D,2021/7/27,16,91.406,194
101001,78001D,2021/7/27,17,95.221,200
101001,78001D,2021/7/27,18,91.053,212
101001,78001D,2021/7/27,19,91.701,180
101001,78001D,2021/7/27,20,88.273,127
101001,78001D,2021/7/27,21,84.643,73
101001,78001D,2021/7/27,22,90.777,50
101001,78001D,2021/7/27,23,87.42,35
101001,78001D,2021/7/28,0,78.452,19
101001,78001D,2021/7/28,1,83.119,16
101001,78001D,2021/7/28,2,89.323,11
101001,78001D,2021/7/28,3,100.364,11
101001,78001D,2021/7/28,4,86.67,16
101001,78001D,2021/7/28,5,83.278,44
101001,78001D,2021/7/28,6,86.906,103
101001,78001D,2021/7/28,7,93.223,221
101001,78001D,2021/7/28,8,93.117,301
101001,78001D,2021/7/28,9,90.728,270
101001,78001D,2021/7/28,10,89.633,251
101001,78001D,2021/7/28,11,90.719,232
101001,78001D,2021/7/28,12,91.582,185
101001,78001D,2021/7/28,13,88.869,214
101001,78001D,2021/7/28,14,90.82,232
101001,78001D,2021/7/28,15,91.756,201
101001,78001D,2021/7/28,16,91.399,182
101001,78001D,2021/7/28,17,91.673,198
101001,78001D,2021/7/28,18,94.476,228
101001,78001D,2021/7/28,19,93.206,175
101001,78001D,2021/7/28,20,88.223,132
101001,78001D,2021/7/28,21,86.375,96
101001,78001D,2021/7/28,22,82.12,59
101001,78001D,2021/7/28,23,91.745,31
101001,78001D,2021/7/29,0,92.449,24
101001,78001D,2021/7/29,1,89.825,20
101001,78001D,2021/7/29,2,89.315,11
101001,78001D,2021/7/29,3,89.941,15
101001,78001D,2021/7/29,4,86.417,26
101001,78001D,2021/7/29,5,87.959,52
101001,78001D,2021/7/29,6,86.97,105
101001,78001D,2021/7/29,7,90.163,203
101001,78001D,2021/7/29,8,91.749,308
101001,78001D,2021/7/29,9,87.965,316
101001,78001D,2021/7/29,10,91.236,254
101001,78001D,2021/7/29,11,89.508,230
101001,78001D,2021/7/29,12,90.59,195
101001,78001D,2021/7/29,13,93.978,205
101001,78001D,2021/7/29,14,91.728,217
101001,78001D,2021/7/29,15,92.544,198
101001,78001D,2021/7/29,16,92.578,211
101001,78001D,2021/7/29,17,92.825,188
101001,78001D,2021/7/29,18,90.344,215
101001,78001D,2021/7/29,19,95.662,187
101001,78001D,2021/7/29,20,90.535,142
101001,78001D,2021/7/29,21,91.072,84
101001,78001D,2021/7/29,22,86.937,56
101001,78001D,2021/7/29,23,86.862,40
101001,78001D,2021/7/30,0,93.709,37
101001,78001D,2021/7/30,1,90.929,16
101001,78001D,2021/7/30,2,88.916,12
101001,78001D,2021/7/30,3,88.479,12
101001,78001D,2021/7/30,4,86.958,12
101001,78001D,2021/7/30,5,89.752,44
101001,78001D,2021/7/30,6,89.698,117
101001,78001D,2021/7/30,7,94.662,240
101001,78001D,2021/7/30,8,94.598,288
101001,78001D,2021/7/30,9,90.182,274
101001,78001D,2021/7/30,10,93.52,258
101001,78001D,2021/7/30,11,92.148,218
101001,78001D,2021/7/30,12,93.161,187
101001,78001D,2021/7/30,13,91.926,169
101001,78001D,2021/7/30,14,90.831,226
101001,78001D,2021/7/30,15,92.262,220
101001,78001D,2021/7/30,16,93.168,243
101001,78001D,2021/7/30,17,93.89,247
101001,78001D,2021/7/30,18,92.167,298
101001,78001D,2021/7/30,19,93.813,249
101001,78001D,2021/7/30,20,88.791,168
101001,78001D,2021/7/30,21,84.058,88
101001,78001D,2021/7/30,22,83.039,60
101001,78001D,2021/7/30,23,84.703,51
101001,78001D,2021/7/31,0,94.541,23
101001,78001D,2021/7/31,1,87.027,14
101001,78001D,2021/7/31,2,75.798,7
101001,78001D,2021/7/31,3,88.595,13
101001,78001D,2021/7/31,4,94.265,21
101001,78001D,2021/7/31,5,83.695,46
101001,78001D,2021/7/31,6,93.157,102
101001,78001D,2021/7/31,7,92.523,223
101001,78001D,2021/7/31,8,91.891,278
101001,78001D,2021/7/31,9,92.528,299
101001,78001D,2021/7/31,10,90.325,280
101001,78001D,2021/7/31,11,92.577,266
101001,78001D,2021/7/31,12,90.786,193
101001,78001D,2021/7/31,13,91.555,222
101001,78001D,2021/7/31,14,91.683,262
101001,78001D,2021/7/31,15,93.416,223
101001,78001D,2021/7/31,16,93.518,211
101001,78001D,2021/7/31,17,93.991,228
101001,78001D,2021/7/31,18,92.437,195
101001,78001D,2021/7/31,19,93.72,195
101001,78001D,2021/7/31,20,86.12,120
101001,78001D,2021/7/31,21,87.472,97
101001,78001D,2021/7/31,22,89.663,53
101001,78001D,2021/7/31,23,84.103,24
101001,78001D,2021/8/1,0,91.969,21
101001,78001D,2021/8/1,1,79.314,11
101001,78001D,2021/8/1,2,90.016,14
101001,78001D,2021/8/1,3,78.355,7
101001,78001D,2021/8/1,4,97.131,11
101001,78001D,2021/8/1,5,92.152,27
101001,78001D,2021/8/1,6,93.543,90
101001,78001D,2021/8/1,7,93.362,170
101001,78001D,2021/8/1,8,92.574,212
101001,78001D,2021/8/1,9,93.224,224
101001,78001D,2021/8/1,10,89.53,267
101001,78001D,2021/8/1,11,93.554,196
101001,78001D,2021/8/1,12,90.377,162
101001,78001D,2021/8/1,13,93.735,183
101001,78001D,2021/8/1,14,93.598,212
101001,78001D,2021/8/1,15,92.724,199
101001,78001D,2021/8/1,16,92.584,175
101001,78001D,2021/8/1,17,95.758,191
101001,78001D,2021/8/1,18,95.211,177
101001,78001D,2021/8/1,19,96.637,187
101001,78001D,2021/8/1,20,88.027,121
