qidian,zhongdian,tian,xiaoshi,avg_sudu,cheliuliang
78001B,101001,2021/6/2,0,55.162,6
78001B,101001,2021/6/2,1,67.938,3
78001B,101001,2021/6/2,3,73.687,1
78001B,101001,2021/6/2,4,29.17,3
78001B,101001,2021/6/2,5,79.386,4
78001B,101001,2021/6/2,6,56.881,36
78001B,101001,2021/6/2,7,70.585,75
78001B,101001,2021/6/2,8,68.971,87
78001B,101001,2021/6/2,9,56.968,71
78001B,101001,2021/6/2,10,55.085,55
78001B,101001,2021/6/2,11,53.518,69
78001B,101001,2021/6/2,12,58.541,62
78001B,101001,2021/6/2,13,48.762,54
78001B,101001,2021/6/2,14,54.758,60
78001B,101001,2021/6/2,15,60.519,68
78001B,101001,2021/6/2,16,55.149,68
78001B,101001,2021/6/2,17,63.063,72
78001B,101001,2021/6/2,18,62.714,80
78001B,101001,2021/6/2,19,60.28,59
78001B,101001,2021/6/2,20,45.79,41
78001B,101001,2021/6/2,21,57.735,34
78001B,101001,2021/6/2,22,54.795,18
78001B,101001,2021/6/2,23,43.743,11
78001B,101001,2021/6/3,0,70.914,2
78001B,101001,2021/6/3,1,68.45,1
78001B,101001,2021/6/3,4,8.022,1
78001B,101001,2021/6/3,5,37.672,11
78001B,101001,2021/6/3,6,59.175,24
78001B,101001,2021/6/3,7,66.187,69
78001B,101001,2021/6/3,8,64.632,85
78001B,101001,2021/6/3,9,62.111,58
78001B,101001,2021/6/3,10,53.022,75
78001B,101001,2021/6/3,11,50.902,65
78001B,101001,2021/6/3,12,48.648,54
78001B,101001,2021/6/3,13,43.945,47
78001B,101001,2021/6/3,14,50.901,63
78001B,101001,2021/6/3,15,56.365,60
78001B,101001,2021/6/3,16,51.557,59
78001B,101001,2021/6/3,17,46.266,77
78001B,101001,2021/6/3,18,58.749,74
78001B,101001,2021/6/3,19,53.68,73
78001B,101001,2021/6/3,20,56.65,40
78001B,101001,2021/6/3,21,50.653,20
78001B,101001,2021/6/3,22,39.714,13
78001B,101001,2021/6/3,23,37.198,4
78001B,101001,2021/6/4,2,35.782,3
78001B,101001,2021/6/4,3,40.826,5
78001B,101001,2021/6/4,4,81.974,1
78001B,101001,2021/6/4,5,56.147,10
78001B,101001,2021/6/4,6,53.901,24
78001B,101001,2021/6/4,7,63.994,71
78001B,101001,2021/6/4,8,62.371,85
78001B,101001,2021/6/4,9,50.95,81
78001B,101001,2021/6/4,10,48.316,64
78001B,101001,2021/6/4,11,50.63,58
78001B,101001,2021/6/4,12,43.843,68
78001B,101001,2021/6/4,13,45.484,68
78001B,101001,2021/6/4,14,46.682,56
78001B,101001,2021/6/4,15,52.871,63
78001B,101001,2021/6/4,16,57.594,65
78001B,101001,2021/6/4,17,53.456,80
78001B,101001,2021/6/4,18,51.72,98
78001B,101001,2021/6/4,19,54.483,92
78001B,101001,2021/6/4,20,56.186,45
78001B,101001,2021/6/4,21,53.195,31
78001B,101001,2021/6/4,22,51.848,9
78001B,101001,2021/6/4,23,49.759,6
78001B,101001,2021/6/5,0,74.052,2
78001B,101001,2021/6/5,1,41.605,6
78001B,101001,2021/6/5,4,47.468,4
78001B,101001,2021/6/5,5,23.695,16
78001B,101001,2021/6/5,6,41.524,35
78001B,101001,2021/6/5,7,60.194,54
78001B,101001,2021/6/5,8,67.481,59
78001B,101001,2021/6/5,9,51.665,70
78001B,101001,2021/6/5,10,44.345,67
78001B,101001,2021/6/5,11,46.867,65
78001B,101001,2021/6/5,12,54.114,47
78001B,101001,2021/6/5,13,53.337,46
78001B,101001,2021/6/5,14,42.17,53
78001B,101001,2021/6/5,15,48.98,74
78001B,101001,2021/6/5,16,53.476,68
78001B,101001,2021/6/5,17,59.319,62
78001B,101001,2021/6/5,18,57.248,67
78001B,101001,2021/6/5,19,55.808,76
78001B,101001,2021/6/5,20,58.53,51
78001B,101001,2021/6/5,21,52.278,26
78001B,101001,2021/6/5,22,55.646,21
78001B,101001,2021/6/5,23,49.595,13
78001B,101001,2021/6/6,0,68.775,3
78001B,101001,2021/6/6,1,75.68,3
78001B,101001,2021/6/6,2,81.415,2
78001B,101001,2021/6/6,3,81.725,1
78001B,101001,2021/6/6,4,52.888,6
78001B,101001,2021/6/6,5,36.539,14
78001B,101001,2021/6/6,6,60.655,26
78001B,101001,2021/6/6,7,59.607,45
78001B,101001,2021/6/6,8,66,42
78001B,101001,2021/6/6,9,59.325,60
78001B,101001,2021/6/6,10,51.901,57
78001B,101001,2021/6/6,11,51.549,61
78001B,101001,2021/6/6,12,49.197,41
78001B,101001,2021/6/6,13,53.292,65
78001B,101001,2021/6/6,14,49.374,64
78001B,101001,2021/6/6,15,49.985,58
78001B,101001,2021/6/6,16,54.09,52
78001B,101001,2021/6/6,17,61.641,53
78001B,101001,2021/6/6,18,52.475,83
78001B,101001,2021/6/6,19,60.352,67
78001B,101001,2021/6/6,20,54.485,48
78001B,101001,2021/6/6,21,52.523,41
78001B,101001,2021/6/6,22,58.945,16
78001B,101001,2021/6/6,23,66.176,10
78001B,101001,2021/6/7,0,80.266,1
78001B,101001,2021/6/7,1,40.416,3
78001B,101001,2021/6/7,3,51.273,1
78001B,101001,2021/6/7,4,45.788,1
78001B,101001,2021/6/7,5,23.789,10
78001B,101001,2021/6/7,6,63.64,20
78001B,101001,2021/6/7,7,70.275,70
78001B,101001,2021/6/7,8,64.678,95
78001B,101001,2021/6/7,9,52.473,64
78001B,101001,2021/6/7,10,52.435,58
78001B,101001,2021/6/7,11,54.601,59
78001B,101001,2021/6/7,12,51.189,46
78001B,101001,2021/6/7,13,54.437,55
78001B,101001,2021/6/7,14,56.017,51
78001B,101001,2021/6/7,15,59.102,63
78001B,101001,2021/6/7,16,59.28,61
78001B,101001,2021/6/7,17,57.946,72
78001B,101001,2021/6/7,18,55.217,81
78001B,101001,2021/6/7,19,59.012,64
78001B,101001,2021/6/7,20,53.543,37
78001B,101001,2021/6/7,21,51.664,31
78001B,101001,2021/6/7,22,66.794,15
78001B,101001,2021/6/7,23,44.838,10
78001B,101001,2021/6/8,0,70.71,5
78001B,101001,2021/6/8,3,51.666,1
78001B,101001,2021/6/8,4,66.634,3
78001B,101001,2021/6/8,5,26.675,12
78001B,101001,2021/6/8,6,49.395,19
78001B,101001,2021/6/8,7,68.832,66
78001B,101001,2021/6/8,8,65.665,87
78001B,101001,2021/6/8,9,60.571,86
78001B,101001,2021/6/8,10,55.911,63
78001B,101001,2021/6/8,11,49.518,51
78001B,101001,2021/6/8,12,63.185,43
78001B,101001,2021/6/8,13,50.264,55
78001B,101001,2021/6/8,14,49.612,57
78001B,101001,2021/6/8,15,55.514,63
78001B,101001,2021/6/8,16,55.181,61
78001B,101001,2021/6/8,17,58.411,73
78001B,101001,2021/6/8,18,56.563,81
78001B,101001,2021/6/8,19,59.911,76
78001B,101001,2021/6/8,20,49.207,39
78001B,101001,2021/6/8,21,55.43,33
78001B,101001,2021/6/8,22,51.034,13
78001B,101001,2021/6/8,23,51.005,13
78001B,101001,2021/6/9,0,43.221,7
78001B,101001,2021/6/9,1,34.903,2
78001B,101001,2021/6/9,4,13.067,1
78001B,101001,2021/6/9,5,46.968,9
78001B,101001,2021/6/9,6,49.034,18
78001B,101001,2021/6/9,7,66.058,62
78001B,101001,2021/6/9,8,64.486,92
78001B,101001,2021/6/9,9,56.745,71
78001B,101001,2021/6/9,10,53.362,71
78001B,101001,2021/6/9,11,56.767,59
78001B,101001,2021/6/9,12,52.783,60
78001B,101001,2021/6/9,13,51.014,52
78001B,101001,2021/6/9,14,49.319,61
78001B,101001,2021/6/9,15,53.785,65
78001B,101001,2021/6/9,16,59.681,58
78001B,101001,2021/6/9,17,55.542,64
78001B,101001,2021/6/9,18,57.546,90
78001B,101001,2021/6/9,19,57.671,60
78001B,101001,2021/6/9,20,54.217,37
78001B,101001,2021/6/9,21,53.298,21
78001B,101001,2021/6/9,22,53.589,19
78001B,101001,2021/6/9,23,58.918,6
78001B,101001,2021/6/10,0,58.381,8
78001B,101001,2021/6/10,1,69.422,3
78001B,101001,2021/6/10,3,32.863,2
78001B,101001,2021/6/10,4,61.294,1
78001B,101001,2021/6/10,5,39.185,11
78001B,101001,2021/6/10,6,60.157,21
78001B,101001,2021/6/10,7,59.073,70
78001B,101001,2021/6/10,8,65.512,78
78001B,101001,2021/6/10,9,48.911,62
78001B,101001,2021/6/10,10,55.062,58
78001B,101001,2021/6/10,11,50.051,63
78001B,101001,2021/6/10,12,48.12,58
78001B,101001,2021/6/10,13,51.645,58
78001B,101001,2021/6/10,14,53.646,43
78001B,101001,2021/6/10,15,53.995,74
78001B,101001,2021/6/10,16,58.419,62
78001B,101001,2021/6/10,17,51.298,84
78001B,101001,2021/6/10,18,57.629,77
78001B,101001,2021/6/10,19,55.622,65
78001B,101001,2021/6/10,20,47.052,59
78001B,101001,2021/6/10,21,47.591,24
78001B,101001,2021/6/10,22,47.086,9
78001B,101001,2021/6/10,23,52.673,10
78001B,101001,2021/6/11,0,27.421,6
78001B,101001,2021/6/11,1,61.613,2
78001B,101001,2021/6/11,2,32.99,2
78001B,101001,2021/6/11,4,23.052,5
78001B,101001,2021/6/11,5,37.33,10
78001B,101001,2021/6/11,6,46.89,23
78001B,101001,2021/6/11,7,61.829,78
78001B,101001,2021/6/11,8,59.294,96
78001B,101001,2021/6/11,9,50.483,67
78001B,101001,2021/6/11,10,49.766,70
78001B,101001,2021/6/11,11,49.733,62
78001B,101001,2021/6/11,12,47.79,42
78001B,101001,2021/6/11,13,48.371,61
78001B,101001,2021/6/11,14,46.845,76
78001B,101001,2021/6/11,15,51.941,66
78001B,101001,2021/6/11,16,54.901,59
78001B,101001,2021/6/11,17,50.094,68
78001B,101001,2021/6/11,18,56.424,91
78001B,101001,2021/6/11,19,55.6,86
78001B,101001,2021/6/11,20,55.705,63
78001B,101001,2021/6/11,21,41.926,31
78001B,101001,2021/6/11,22,60.293,21
78001B,101001,2021/6/11,23,52.07,13
78001B,101001,2021/6/12,0,65.179,4
78001B,101001,2021/6/12,1,33.006,6
78001B,101001,2021/6/12,2,63.834,2
78001B,101001,2021/6/12,4,43.325,2
78001B,101001,2021/6/12,5,45.685,9
78001B,101001,2021/6/12,6,59.387,25
78001B,101001,2021/6/12,7,58.795,56
78001B,101001,2021/6/12,8,58.941,60
78001B,101001,2021/6/12,9,53.723,67
78001B,101001,2021/6/12,10,50.054,62
78001B,101001,2021/6/12,11,52.327,71
78001B,101001,2021/6/12,12,48.824,53
78001B,101001,2021/6/12,13,49.044,58
78001B,101001,2021/6/12,14,47.294,58
78001B,101001,2021/6/12,15,49.115,55
78001B,101001,2021/6/12,16,51.467,74
78001B,101001,2021/6/12,17,50.209,63
78001B,101001,2021/6/12,18,55.768,84
78001B,101001,2021/6/12,19,57.264,82
78001B,101001,2021/6/12,20,48.337,52
78001B,101001,2021/6/12,21,55.186,30
78001B,101001,2021/6/12,22,49.764,16
78001B,101001,2021/6/12,23,35.284,13
78001B,101001,2021/6/13,0,58.078,11
78001B,101001,2021/6/13,1,62.89,3
78001B,101001,2021/6/13,2,62.429,1
78001B,101001,2021/6/13,4,57.287,3
78001B,101001,2021/6/13,5,52.598,13
78001B,101001,2021/6/13,6,53.043,26
78001B,101001,2021/6/13,7,55.493,34
78001B,101001,2021/6/13,8,59.424,53
78001B,101001,2021/6/13,9,54.228,78
78001B,101001,2021/6/13,10,53.334,56
78001B,101001,2021/6/13,11,53.381,84
78001B,101001,2021/6/13,12,56.703,65
78001B,101001,2021/6/13,13,51.01,57
78001B,101001,2021/6/13,14,58.623,70
78001B,101001,2021/6/13,15,57.775,73
78001B,101001,2021/6/13,16,56.773,61
78001B,101001,2021/6/13,17,60.056,64
78001B,101001,2021/6/13,18,57.223,84
78001B,101001,2021/6/13,19,62.238,69
78001B,101001,2021/6/13,20,52.85,39
78001B,101001,2021/6/13,21,54.865,31
78001B,101001,2021/6/13,22,59.172,13
78001B,101001,2021/6/13,23,49.761,12
78001B,101001,2021/6/14,0,44.957,4
78001B,101001,2021/6/14,1,44.836,2
78001B,101001,2021/6/14,2,63.013,1
78001B,101001,2021/6/14,3,62.616,4
78001B,101001,2021/6/14,4,72.304,1
78001B,101001,2021/6/14,5,47.389,9
78001B,101001,2021/6/14,6,54.772,14
78001B,101001,2021/6/14,7,59.42,36
78001B,101001,2021/6/14,8,57.818,40
78001B,101001,2021/6/14,9,52.136,51
78001B,101001,2021/6/14,10,48.233,54
78001B,101001,2021/6/14,11,53.318,75
78001B,101001,2021/6/14,12,53.966,57
78001B,101001,2021/6/14,13,50.622,51
78001B,101001,2021/6/14,14,53.023,64
78001B,101001,2021/6/14,15,55.157,54
78001B,101001,2021/6/14,16,59.107,69
78001B,101001,2021/6/14,17,58.078,55
78001B,101001,2021/6/14,18,60.529,85
78001B,101001,2021/6/14,19,55.793,61
78001B,101001,2021/6/14,20,56.917,39
78001B,101001,2021/6/14,21,50.64,47
78001B,101001,2021/6/14,22,58.2,23
78001B,101001,2021/6/14,23,46.671,13
78001B,101001,2021/6/15,0,70.379,4
78001B,101001,2021/6/15,1,67.788,3
78001B,101001,2021/6/15,2,46.971,3
78001B,101001,2021/6/15,3,68.105,1
78001B,101001,2021/6/15,4,55.767,4
78001B,101001,2021/6/15,5,21.063,9
78001B,101001,2021/6/15,6,58,29
78001B,101001,2021/6/15,7,65.361,88
78001B,101001,2021/6/15,8,66.259,96
78001B,101001,2021/6/15,9,52.103,64
78001B,101001,2021/6/15,10,49.222,64
78001B,101001,2021/6/15,11,54.403,53
78001B,101001,2021/6/15,12,49.15,61
78001B,101001,2021/6/15,13,58.037,41
78001B,101001,2021/6/15,14,53.268,67
78001B,101001,2021/6/15,15,53.676,63
78001B,101001,2021/6/15,16,54.779,72
78001B,101001,2021/6/15,17,54.549,104
78001B,101001,2021/6/15,18,59.378,74
78001B,101001,2021/6/15,19,57.433,63
78001B,101001,2021/6/15,20,54.112,20
78001B,101001,2021/6/15,21,59.693,21
78001B,101001,2021/6/15,22,45.648,2
78001B,101001,2021/6/15,23,53.593,11
78001B,101001,2021/6/16,0,34.108,5
78001B,101001,2021/6/16,1,45.468,3
78001B,101001,2021/6/16,2,39.233,2
78001B,101001,2021/6/16,5,37.793,7
78001B,101001,2021/6/16,6,63.811,21
78001B,101001,2021/6/16,7,58.775,78
78001B,101001,2021/6/16,8,66.081,76
78001B,101001,2021/6/16,9,48.763,63
78001B,101001,2021/6/16,10,49.396,80
78001B,101001,2021/6/16,11,51.729,61
78001B,101001,2021/6/16,12,48.122,38
78001B,101001,2021/6/16,13,49.533,58
78001B,101001,2021/6/16,14,51.2,47
78001B,101001,2021/6/16,15,55.073,68
78001B,101001,2021/6/16,16,56.798,63
78001B,101001,2021/6/16,17,58.548,66
78001B,101001,2021/6/16,18,55.598,88
78001B,101001,2021/6/16,19,55.747,66
78001B,101001,2021/6/16,20,47.351,41
78001B,101001,2021/6/16,21,47.927,19
78001B,101001,2021/6/16,22,44.93,9
78001B,101001,2021/6/16,23,49.427,12
78001B,101001,2021/6/17,0,53.79,7
78001B,101001,2021/6/17,1,39.342,3
78001B,101001,2021/6/17,2,64.598,2
78001B,101001,2021/6/17,3,65.143,1
78001B,101001,2021/6/17,4,12.176,1
78001B,101001,2021/6/17,5,32.332,7
78001B,101001,2021/6/17,6,58.225,17
78001B,101001,2021/6/17,7,65.33,63
78001B,101001,2021/6/17,8,63.39,93
78001B,101001,2021/6/17,9,56.089,68
78001B,101001,2021/6/17,10,54.204,66
78001B,101001,2021/6/17,11,48.921,55
78001B,101001,2021/6/17,12,48.56,57
78001B,101001,2021/6/17,13,54.295,53
78001B,101001,2021/6/17,14,53.509,56
78001B,101001,2021/6/17,15,41.982,52
78001B,101001,2021/6/17,16,54.66,62
78001B,101001,2021/6/17,17,51.802,57
78001B,101001,2021/6/17,18,59.32,82
78001B,101001,2021/6/17,19,53.899,80
78001B,101001,2021/6/17,20,53.176,61
78001B,101001,2021/6/17,21,43.888,27
78001B,101001,2021/6/17,22,47.241,15
78001B,101001,2021/6/17,23,49.117,9
78001B,101001,2021/6/18,1,70.062,3
78001B,101001,2021/6/18,2,71.439,3
78001B,101001,2021/6/18,3,70.601,1
78001B,101001,2021/6/18,4,44.633,2
78001B,101001,2021/6/18,5,47.268,5
78001B,101001,2021/6/18,6,53.715,20
78001B,101001,2021/6/18,7,65.324,61
78001B,101001,2021/6/18,8,63.195,97
78001B,101001,2021/6/18,9,49.248,80
78001B,101001,2021/6/18,10,54.579,65
78001B,101001,2021/6/18,11,55.731,52
78001B,101001,2021/6/18,12,49.07,43
78001B,101001,2021/6/18,13,45.208,56
78001B,101001,2021/6/18,14,47.5,63
78001B,101001,2021/6/18,15,55.619,65
78001B,101001,2021/6/18,16,56.692,65
78001B,101001,2021/6/18,17,57.4,83
78001B,101001,2021/6/18,18,61.353,87
78001B,101001,2021/6/18,19,56.318,89
78001B,101001,2021/6/18,20,51.564,46
78001B,101001,2021/6/18,21,48.23,38
78001B,101001,2021/6/18,22,48.329,17
78001B,101001,2021/6/18,23,43.506,14
78001B,101001,2021/6/19,0,45.115,5
78001B,101001,2021/6/19,4,30.312,3
78001B,101001,2021/6/19,5,31.533,13
78001B,101001,2021/6/19,6,62.09,24
78001B,101001,2021/6/19,7,68.334,45
78001B,101001,2021/6/19,8,66.18,61
78001B,101001,2021/6/19,9,54.37,48
78001B,101001,2021/6/19,10,47.235,59
78001B,101001,2021/6/19,11,51.414,65
78001B,101001,2021/6/19,12,49.837,47
78001B,101001,2021/6/19,13,53.315,55
78001B,101001,2021/6/19,14,49.678,49
78001B,101001,2021/6/19,15,56.649,56
78001B,101001,2021/6/19,16,56.703,53
78001B,101001,2021/6/19,17,57.168,67
78001B,101001,2021/6/19,18,58.61,88
78001B,101001,2021/6/19,19,56.621,76
78001B,101001,2021/6/19,20,58.103,44
78001B,101001,2021/6/19,21,54.083,28
78001B,101001,2021/6/19,22,52.735,11
78001B,101001,2021/6/19,23,45.713,10
78001B,101001,2021/6/20,0,62.73,6
78001B,101001,2021/6/20,1,67.128,5
78001B,101001,2021/6/20,2,77.276,1
78001B,101001,2021/6/20,4,54.931,4
78001B,101001,2021/6/20,5,33.43,8
78001B,101001,2021/6/20,6,54.746,23
78001B,101001,2021/6/20,7,61.365,30
78001B,101001,2021/6/20,8,66.04,59
78001B,101001,2021/6/20,9,50.264,54
78001B,101001,2021/6/20,10,52.435,59
78001B,101001,2021/6/20,11,57.743,56
78001B,101001,2021/6/20,12,47.156,55
78001B,101001,2021/6/20,13,51.557,54
78001B,101001,2021/6/20,14,51.368,61
78001B,101001,2021/6/20,15,57.823,73
78001B,101001,2021/6/20,16,61.207,69
78001B,101001,2021/6/20,17,57.899,81
78001B,101001,2021/6/20,18,61.696,70
78001B,101001,2021/6/20,19,59.249,67
78001B,101001,2021/6/20,20,55.225,46
78001B,101001,2021/6/20,21,45.013,31
78001B,101001,2021/6/20,22,54.307,17
78001B,101001,2021/6/20,23,57.792,11
78001B,101001,2021/6/21,0,55.707,5
78001B,101001,2021/6/21,1,49.701,3
78001B,101001,2021/6/21,2,69.509,1
78001B,101001,2021/6/21,4,83.866,2
78001B,101001,2021/6/21,5,35.162,6
78001B,101001,2021/6/21,6,61.797,27
78001B,101001,2021/6/21,7,66.496,93
78001B,101001,2021/6/21,8,66.121,89
78001B,101001,2021/6/21,9,58.128,64
78001B,101001,2021/6/21,10,53.026,60
78001B,101001,2021/6/21,11,52.324,58
78001B,101001,2021/6/21,12,51.565,52
78001B,101001,2021/6/21,13,43.509,52
78001B,101001,2021/6/21,14,56.357,48
78001B,101001,2021/6/21,15,49.183,60
78001B,101001,2021/6/21,16,53.62,52
78001B,101001,2021/6/21,17,59.481,68
78001B,101001,2021/6/21,18,58.698,82
78001B,101001,2021/6/21,19,61.328,74
78001B,101001,2021/6/21,20,55.463,58
78001B,101001,2021/6/21,21,50.117,32
78001B,101001,2021/6/21,22,47.574,18
78001B,101001,2021/6/21,23,61.196,11
78001B,101001,2021/6/22,0,54.917,6
78001B,101001,2021/6/22,1,41.689,6
78001B,101001,2021/6/22,2,70.233,2
78001B,101001,2021/6/22,4,26.467,2
78001B,101001,2021/6/22,5,20.071,8
78001B,101001,2021/6/22,6,55.952,20
78001B,101001,2021/6/22,7,70.724,72
78001B,101001,2021/6/22,8,69.996,83
78001B,101001,2021/6/22,9,58.626,66
78001B,101001,2021/6/22,10,47.155,56
78001B,101001,2021/6/22,11,55.645,66
78001B,101001,2021/6/22,12,50.579,67
78001B,101001,2021/6/22,13,51.573,43
78001B,101001,2021/6/22,14,54.368,50
78001B,101001,2021/6/22,15,57.215,67
78001B,101001,2021/6/22,16,55.884,66
78001B,101001,2021/6/22,17,64.213,61
78001B,101001,2021/6/22,18,59.138,77
78001B,101001,2021/6/22,19,54.743,78
78001B,101001,2021/6/22,20,54.089,40
78001B,101001,2021/6/22,21,58.248,28
78001B,101001,2021/6/22,22,53.478,15
78001B,101001,2021/6/22,23,64.915,6
78001B,101001,2021/6/23,0,54.096,4
78001B,101001,2021/6/23,1,61.122,3
78001B,101001,2021/6/23,2,67.933,1
78001B,101001,2021/6/23,3,85.077,1
78001B,101001,2021/6/23,4,55.049,4
78001B,101001,2021/6/23,5,45.789,6
78001B,101001,2021/6/23,6,66.722,28
78001B,101001,2021/6/23,7,65.742,69
78001B,101001,2021/6/23,8,62.62,84
78001B,101001,2021/6/23,9,55.825,61
78001B,101001,2021/6/23,10,52.2,67
78001B,101001,2021/6/23,11,51.121,69
78001B,101001,2021/6/23,12,45.281,56
78001B,101001,2021/6/23,13,51.187,46
78001B,101001,2021/6/23,14,53.403,57
78001B,101001,2021/6/23,15,51.804,72
78001B,101001,2021/6/23,16,58.219,75
78001B,101001,2021/6/23,17,55.849,73
78001B,101001,2021/6/23,18,59.933,73
78001B,101001,2021/6/23,19,57.198,78
78001B,101001,2021/6/23,20,54.508,51
78001B,101001,2021/6/23,21,50.576,19
78001B,101001,2021/6/23,22,64.973,11
78001B,101001,2021/6/23,23,50.43,11
78001B,101001,2021/6/24,0,57.937,6
78001B,101001,2021/6/24,1,60.945,3
78001B,101001,2021/6/24,2,63.757,1
78001B,101001,2021/6/24,4,60.815,4
78001B,101001,2021/6/24,5,47.564,14
78001B,101001,2021/6/24,6,56.965,20
78001B,101001,2021/6/24,7,67.581,79
78001B,101001,2021/6/24,8,64.401,92
78001B,101001,2021/6/24,9,54.287,70
78001B,101001,2021/6/24,10,44.982,57
78001B,101001,2021/6/24,11,52.304,54
78001B,101001,2021/6/24,12,48.531,54
78001B,101001,2021/6/24,13,44.702,50
78001B,101001,2021/6/24,14,53.524,55
78001B,101001,2021/6/24,15,43.862,71
78001B,101001,2021/6/24,16,49.575,56
78001B,101001,2021/6/24,17,54.154,66
78001B,101001,2021/6/24,18,58.376,80
78001B,101001,2021/6/24,19,56.456,70
78001B,101001,2021/6/24,20,55.786,43
78001B,101001,2021/6/24,21,56.047,29
78001B,101001,2021/6/24,22,55.78,19
78001B,101001,2021/6/24,23,44.962,11
78001B,101001,2021/6/25,0,48.794,5
78001B,101001,2021/6/25,1,39.652,4
78001B,101001,2021/6/25,3,54.264,1
78001B,101001,2021/6/25,4,61.294,1
78001B,101001,2021/6/25,5,50.403,9
78001B,101001,2021/6/25,6,60.053,26
78001B,101001,2021/6/25,7,70.112,64
78001B,101001,2021/6/25,8,64.264,81
78001B,101001,2021/6/25,9,62.417,55
78001B,101001,2021/6/25,10,58.854,54
78001B,101001,2021/6/25,11,51.294,80
78001B,101001,2021/6/25,12,38.498,57
78001B,101001,2021/6/25,13,43.934,50
78001B,101001,2021/6/25,14,45.5,70
78001B,101001,2021/6/25,15,42.608,66
78001B,101001,2021/6/25,16,55.003,71
78001B,101001,2021/6/25,17,52.024,104
78001B,101001,2021/6/25,18,54.89,82
78001B,101001,2021/6/25,19,61.88,67
78001B,101001,2021/6/25,20,54.976,45
78001B,101001,2021/6/25,21,46.777,34
78001B,101001,2021/6/25,22,45.243,22
78001B,101001,2021/6/25,23,60.156,6
78001B,101001,2021/6/26,0,60.138,4
78001B,101001,2021/6/26,1,30.326,5
78001B,101001,2021/6/26,2,66.756,1
78001B,101001,2021/6/26,3,59.532,2
78001B,101001,2021/6/26,4,72.777,4
78001B,101001,2021/6/26,5,53.725,11
78001B,101001,2021/6/26,6,61.416,27
78001B,101001,2021/6/26,7,60.188,47
78001B,101001,2021/6/26,8,65.492,67
78001B,101001,2021/6/26,9,54.294,68
78001B,101001,2021/6/26,10,51.874,60
78001B,101001,2021/6/26,11,49.5,61
78001B,101001,2021/6/26,12,53.406,54
78001B,101001,2021/6/26,13,41.363,49
78001B,101001,2021/6/26,14,47.032,50
78001B,101001,2021/6/26,15,55.38,59
78001B,101001,2021/6/26,16,55.753,53
78001B,101001,2021/6/26,17,60.106,51
78001B,101001,2021/6/26,18,53.604,81
78001B,101001,2021/6/26,19,59.027,81
78001B,101001,2021/6/26,20,48.669,39
78001B,101001,2021/6/26,21,60.415,28
78001B,101001,2021/6/26,22,39.303,18
78001B,101001,2021/6/26,23,44.466,11
78001B,101001,2021/6/27,0,42.122,8
78001B,101001,2021/6/27,1,37.757,8
78001B,101001,2021/6/27,2,64.366,1
78001B,101001,2021/6/27,4,39.067,3
78001B,101001,2021/6/27,5,55.048,8
78001B,101001,2021/6/27,6,51.774,27
78001B,101001,2021/6/27,7,58.799,49
